pclass,age,sibsp,parch,fare,age_NA,fare_NA,sex_male,cabin_Missing,cabin_Rare,embarked_Missing,embarked_Q,embarked_S,title_Mr,title_Mrs,title_Rare
3,0.1872963554069457,0,0,-0.5047821466761696,0,0,1,1,0,0,0,1,1,0,0
1,0.2669332763679967,1,0,1.1009486471563688,0,0,0,0,0,0,1,0,0,0,0
1,1.2225763279006086,1,1,1.971555047711324,0,0,1,0,1,0,0,0,1,0,0
1,1.1429394069395575,0,0,-0.11749337849401711,0,0,0,0,1,0,0,0,0,1,0
2,-1.962900510541431,1,2,-0.11692210418174287,0,0,0,1,0,0,0,1,0,0,0
2,-0.5294359332425133,0,0,-0.45440436057664124,0,0,1,1,0,0,0,1,0,0,1
1,2.4967670632774244,0,0,-0.027498110122044252,0,0,1,0,1,0,0,1,1,0,0
2,-0.13125132843725829,0,0,-0.4182106113400869,1,0,0,0,1,0,1,0,0,0,0
1,-0.13125132843725829,1,0,1.9549254872512856,1,0,0,1,0,0,0,1,0,1,0
3,-1.2063497614114467,1,0,-0.3770436453165423,0,0,0,1,0,0,0,0,0,0,0
3,-0.13125132843725829,1,0,-0.3770436453165423,1,0,0,1,0,0,0,0,0,1,0
3,-0.7683466961256662,0,0,-0.5813270352642879,0,0,1,1,0,0,0,0,1,0,0
3,-1.5647159057361761,4,1,-0.09002134461403358,0,0,1,1,0,0,1,0,0,0,1
3,-0.13125132843725829,0,0,-0.5082058797120599,1,0,0,1,0,0,1,0,0,0,0
3,-0.13125132843725829,3,1,-0.16159301641516152,1,0,0,1,0,0,0,1,0,0,0
1,-0.3701620913204113,0,0,-0.1511594345406456,0,0,1,1,0,0,0,0,1,0,0
3,-0.44979901228146224,0,0,-0.49035355745348913,0,0,1,1,0,0,0,1,1,0,0
1,0.42620711829009866,1,0,0.9732923153896027,0,0,0,0,0,0,0,1,0,1,0
3,1.1429394069395575,0,0,-0.5023366230791051,0,0,1,1,0,0,0,1,1,0,0
3,-0.6887097751646152,0,0,-0.49035355745348913,0,0,0,1,0,0,0,1,0,0,0
3,-0.13125132843725829,1,0,-0.26919605468599866,1,0,1,1,0,0,0,1,1,0,0
3,-0.29052517035936026,0,0,-0.507716774992647,0,0,1,1,0,0,0,1,1,0,0
2,-0.29052517035936026,0,0,-0.3957117942470937,0,0,0,1,0,0,0,1,0,0,0
3,-0.6887097751646152,0,0,-0.5053534209884438,0,0,1,1,0,0,0,1,1,0,0
1,2.2578563003942715,0,1,2.342540977386006,0,0,0,0,0,0,0,1,0,1,0
3,-0.13125132843725829,1,1,-0.3781040243482295,0,0,0,1,0,0,0,1,0,1,0
3,-0.13125132843725829,0,0,-0.5074722226329405,1,0,0,1,0,0,1,0,0,0,0
2,0.028022513484843702,1,0,-0.1902878120936773,0,0,1,1,0,0,0,0,1,0,0
1,0.7447548021343027,0,0,3.4748184028268607,0,0,0,1,0,0,0,1,0,0,0
2,1.6207609327058636,0,0,-0.40549388863535163,0,0,1,1,0,0,0,1,1,0,0
3,-0.9276205380477682,0,0,-0.5183949092268694,0,0,0,1,0,0,0,0,0,1,0
3,-0.13125132843725829,1,0,-0.356583416694062,1,0,0,1,0,0,1,0,0,0,0
1,0.7447548021343027,1,1,1.5095134706329822,0,0,0,0,0,0,0,0,0,1,0
1,-2.042537431502482,0,2,0.9416628913946097,0,0,1,0,1,0,0,1,0,0,1
3,-2.281448194385635,1,1,-0.333106390162243,0,0,0,0,1,0,0,1,0,0,0
3,-0.44979901228146224,0,0,-0.507716774992647,0,0,1,1,0,0,0,1,1,0,0
1,2.6560409051995264,1,0,3.6791017927746057,0,0,0,0,0,0,0,1,0,1,0
2,1.6207609327058636,1,0,-0.1511594345406456,0,0,1,1,0,0,0,1,1,0,0
2,-0.6887097751646152,2,0,0.7781395323438572,0,0,1,1,0,0,0,1,1,0,0
1,0.8243917230953536,1,1,1.971555047711324,0,0,0,0,1,0,0,0,0,1,0
3,-0.6887097751646152,2,2,0.012690646462674635,0,0,0,1,0,0,0,1,0,0,0
3,1.6207609327058636,1,0,-0.37614760547057785,0,0,1,1,0,0,0,1,1,0,0
1,0.028022513484843702,0,0,2.565654899031148,0,0,0,0,0,0,0,1,0,0,0
3,-1.0868943799698703,4,1,0.11662539933791508,0,0,1,1,0,0,0,1,1,0,0
1,-0.6887097751646152,0,1,0.8522388973349109,0,0,1,0,1,0,0,1,1,0,0
3,0.5058440392511496,0,0,-0.5179879741003177,0,0,1,1,0,0,0,1,1,0,0
1,-0.9276205380477682,1,0,3.7915137086467112,0,0,0,0,0,0,0,0,0,1,0
3,-0.13125132843725829,0,0,-0.5023366230791051,1,0,0,1,0,0,0,1,0,0,0
3,-0.6090728542035643,0,0,-0.5082058797120599,0,0,0,1,0,0,0,1,0,0,0
1,1.7003978536669144,0,0,-0.14039913071356186,0,0,1,0,1,0,0,1,1,0,0
3,0.028022513484843702,0,0,-0.41576508774302245,0,0,0,1,0,0,0,1,0,0,0
3,-0.9276205380477682,0,0,-0.507716774992647,0,0,0,1,0,0,0,1,0,0,0
3,-0.13125132843725829,0,0,-0.5179879741003177,1,0,1,1,0,0,0,1,1,0,0
3,-1.6443528266972272,0,1,-0.5977942129574813,0,0,1,1,0,0,0,1,0,0,1
3,-0.6887097751646152,0,0,-0.507227670273234,0,0,1,1,0,0,0,1,1,0,0
3,2.8153147471216284,0,0,-0.5082058797120599,0,0,1,1,0,0,1,0,1,0,0
2,0.028022513484843702,0,0,-0.4182106113400869,0,0,0,1,0,0,1,0,0,0,0
1,0.028022513484843702,1,0,0.4700035591137326,0,0,1,0,0,0,0,0,1,0,0
3,-0.13125132843725829,8,2,0.7008609866766196,1,0,0,1,0,0,0,1,0,0,0
3,1.1429394069395575,0,1,-0.3448449034281525,0,0,1,1,0,0,0,1,1,0,0
2,2.8949516680826792,0,0,-0.45440436057664124,0,0,1,1,0,0,0,1,1,0,0
1,2.4171301423163736,1,1,0.8896554083699976,0,0,1,0,1,0,0,0,1,0,0
3,-2.1221743524635333,1,1,-0.3487577411834557,0,0,1,1,0,0,0,1,0,0,1
3,-0.13125132843725829,0,0,-0.5084504320717663,1,0,1,1,0,0,1,0,1,0,0
1,1.4614870907837616,1,0,1.4222904478106415,0,0,0,0,0,0,0,0,0,1,0
2,-1.7239897476582782,0,2,-0.14626838734651665,0,0,0,1,0,0,0,1,0,0,0
1,-0.6090728542035643,0,1,0.5022844705949837,0,0,0,1,0,0,0,0,0,0,0
1,0.9836655650174556,0,0,3.7915137086467112,0,0,0,1,0,0,0,0,0,0,0
3,0.1076594344458947,0,0,-0.5047821466761696,0,0,1,1,0,0,0,1,1,0,0
2,-0.3701620913204113,0,0,-0.40549388863535163,0,0,1,1,0,0,0,1,1,0,0
2,-0.3701620913204113,1,1,-0.0729026794345822,0,0,0,1,0,0,0,1,0,0,0
2,-0.6887097751646152,0,0,-0.4348401718001254,0,0,1,1,0,0,0,1,1,0,0
1,1.9393086165500675,0,0,0.3548193976919955,0,0,1,0,1,0,0,1,1,0,0
3,0.7447548021343027,0,1,-0.3973414911721775,0,0,1,1,0,0,0,0,1,0,0
2,0.5854809602122006,1,0,-0.1511594345406456,0,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.512118717467363,1,0,1,1,0,0,0,1,1,0,0
2,1.4614870907837616,0,2,0.059155594806899775,0,0,0,1,0,0,0,1,0,1,0
3,-0.13125132843725829,0,0,-0.5053534209884438,1,0,1,1,0,0,0,0,1,0,0
1,-0.13125132843725829,0,0,-0.1511594345406456,1,0,1,1,0,0,0,1,1,0,0
3,-0.6090728542035643,0,0,-0.5179879741003177,0,0,1,1,0,0,0,1,1,0,0
1,1.6207609327058636,0,0,-0.09809157248434638,0,0,0,0,0,0,0,0,0,0,0
2,0.028022513484843702,0,0,-0.40549388863535163,0,0,0,1,0,0,0,1,0,0,0
2,-0.13125132843725829,1,0,-0.1511594345406456,0,0,0,1,0,0,0,1,0,1,0
3,0.1872963554069457,0,0,-0.5047821466761696,0,0,1,1,0,0,0,1,1,0,0
3,-0.9276205380477682,0,0,-0.5023366230791051,0,0,1,1,0,0,0,1,1,0,0
3,-1.0072574590088192,1,1,-0.5183949092268694,0,0,1,1,0,0,0,0,1,0,0
3,-0.13125132843725829,3,1,-0.16159301641516152,1,0,1,1,0,0,0,1,0,0,1
3,-0.13125132843725829,0,0,-0.5086128148386114,1,0,1,1,0,0,1,0,1,0,0
3,-0.6887097751646152,0,0,-0.5047821466761696,0,0,1,1,0,0,0,1,1,0,0
3,1.0633024859785065,0,0,-0.5336393251215305,0,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,0.44546615355022645,0,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.507716774992647,1,0,1,1,0,0,0,1,1,0,0
3,0.1076594344458947,3,0,-0.3076729447527724,0,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,1,0,-0.356583416694062,1,0,0,1,0,0,1,0,0,1,0
3,0.7447548021343027,0,0,-0.18735318377719995,0,0,1,1,0,0,0,1,1,0,0
3,1.0633024859785065,0,0,-0.5053534209884438,0,0,1,1,0,0,0,1,1,0,0
2,-0.13125132843725829,1,0,-0.1902878120936773,0,0,0,1,0,0,0,0,0,1,0
1,-0.13125132843725829,1,0,0.9477767003872708,0,0,1,1,0,0,0,0,1,0,0
1,0.7447548021343027,1,0,0.7347715950829545,0,0,1,0,0,0,0,0,1,0,0
3,-0.7683466961256662,0,0,-0.5061672912415469,0,0,1,1,0,0,0,1,1,0,0
3,-0.6887097751646152,1,0,-0.46761018800078946,0,0,0,1,0,0,0,1,0,0,0
3,-2.294723669109842,0,1,-0.47690317766963447,0,0,1,1,0,0,0,1,0,0,1
2,-1.7239897476582782,0,2,-0.023992207493292582,0,0,1,1,0,0,0,1,0,0,1
1,0.1076594344458947,1,0,0.45533041753134573,0,0,1,0,1,0,0,1,1,0,0
3,0.9040286440564046,0,5,0.11662539933791508,0,0,0,1,0,0,0,1,0,1,0
2,-1.8832635895803802,0,1,-0.014210113105034658,0,0,0,1,0,0,0,1,0,0,0
3,-0.44979901228146224,0,0,-0.5082058797120599,0,0,0,1,0,0,1,0,0,0,0
3,-1.8036266686193292,4,1,-0.09002134461403358,0,0,1,1,0,0,1,0,0,0,1
1,0.7447548021343027,1,1,0.8984592933194298,0,0,0,0,1,0,0,1,0,1,0
1,0.5058440392511496,1,2,1.687874310451844,0,0,0,0,1,0,0,1,0,1,0
1,0.42620711829009866,1,0,0.4700035591137326,0,0,0,0,0,0,0,0,0,1,0
3,0.34657019732904765,0,0,-0.532743285275566,0,0,1,1,0,0,0,1,1,0,0
3,1.3818501698227106,0,0,-0.483750643741415,0,0,1,1,0,0,0,1,1,0,0
3,-0.09143286795673279,0,0,-0.5183949092268694,0,0,1,1,0,0,0,0,1,0,0
2,-0.13125132843725829,0,0,-0.40549388863535163,0,0,0,1,0,0,0,1,0,0,0
2,1.7003978536669144,0,0,-0.4147868783041967,0,0,1,1,0,0,0,1,0,0,1
1,-1.8832635895803802,0,2,1.971555047711324,0,0,1,0,1,0,0,0,0,0,1
3,-0.13125132843725829,1,0,-0.3448449034281525,1,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.5082058797120599,1,0,0,1,0,0,1,0,0,0,0
3,-0.13125132843725829,1,1,-0.37614760547057785,1,0,1,1,0,0,0,1,0,0,1
1,1.3818501698227106,0,0,0.09339292516580251,0,0,1,0,1,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.5238572307332725,1,0,1,1,0,0,1,0,1,0,0
1,0.42620711829009866,0,0,1.9937271428517493,0,0,0,0,0,0,0,1,0,0,0
3,-1.5647159057361761,3,2,-0.11398747586526552,0,0,1,1,0,0,0,1,0,0,1
3,-0.13125132843725829,0,0,-0.5219008118556209,1,0,1,1,0,0,0,1,1,0,0
2,-1.0868943799698703,0,0,-0.45440436057664124,0,0,1,1,0,0,0,1,1,0,0
3,-0.6887097751646152,0,0,-0.507716774992647,0,0,1,1,0,0,0,1,1,0,0
1,-0.21088824939830927,0,0,0.8413162107409823,0,0,1,0,1,0,0,0,1,0,0
1,0.5058440392511496,0,0,0.12518473192764076,0,0,1,0,1,0,0,0,1,0,0
3,0.1872963554069457,0,0,0.44546615355022645,0,0,1,1,0,0,0,1,1,0,0
2,0.5058440392511496,0,0,-0.45440436057664124,0,0,1,1,0,0,0,1,1,0,0
2,0.34657019732904765,1,0,-0.24898037842322485,0,0,1,1,0,0,0,1,1,0,0
3,-1.962900510541431,4,2,-0.045757367507166476,0,0,1,1,0,0,0,1,0,0,1
3,0.028022513484843702,0,0,-0.49035355745348913,0,0,0,1,0,0,0,1,0,0,0
2,0.34657019732904765,0,0,-0.40549388863535163,0,0,1,1,0,0,0,1,1,0,0
3,-1.0072574590088192,0,0,-0.5204334976973822,0,0,1,1,0,0,0,1,1,0,0
3,-1.2063497614114467,8,2,0.7008609866766196,0,0,1,1,0,0,0,1,0,0,1
3,-1.962900510541431,2,1,-0.28305532601528255,0,0,0,1,0,0,0,0,0,0,0
3,0.8642101835758791,0,0,-0.5082058797120599,0,0,1,1,0,0,1,0,1,0,0
3,0.6651178811732517,0,0,-0.5183949092268694,0,0,0,1,0,0,0,0,0,1,0
3,-0.6090728542035643,0,0,-0.5183949092268694,0,0,1,1,0,0,0,0,1,0,0
1,1.4614870907837616,1,0,0.11491353281996997,0,0,0,0,1,0,0,0,0,1,0
3,-0.6887097751646152,0,0,-0.5061672912415469,0,0,1,1,0,0,0,1,1,0,0
2,0.5058440392511496,0,0,-0.40549388863535163,0,0,1,1,0,0,0,1,1,0,0
3,-1.0072574590088192,2,0,-0.5023366230791051,0,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.505678186522134,1,0,1,1,0,0,0,1,1,0,0
1,2.7356778261605776,1,4,4.48555330549361,0,0,1,0,0,0,0,1,1,0,0
3,-0.8479836170867172,0,0,-0.5023366230791051,0,0,1,1,0,0,0,1,1,0,0
1,-0.29052517035936026,1,0,2.016145746770759,0,0,0,0,0,0,0,0,0,1,0
3,-0.44979901228146224,1,0,-0.34973595062228147,0,0,0,1,0,0,0,1,0,1,0
2,0.34657019732904765,0,0,-0.40549388863535163,0,0,1,1,0,0,0,1,1,0,0
3,-0.29052517035936026,1,0,-0.5061672912415469,0,0,1,1,0,0,0,1,1,0,0
1,2.2578563003942715,0,0,-0.07877193606753698,0,0,1,0,1,0,0,0,1,0,0
1,-0.21088824939830927,0,0,-0.06312058504632428,0,0,1,1,0,0,0,1,1,0,0
2,1.6207609327058636,0,0,-0.45440436057664124,0,0,0,1,0,0,0,1,0,0,0
3,-0.13125132843725829,1,0,-0.37696343214255856,1,0,1,1,0,0,0,0,1,0,0
1,1.6207609327058636,1,1,3.477997583503044,0,0,0,0,0,0,0,0,0,1,0
3,0.9836655650174556,0,0,-0.512118717467363,0,0,1,1,0,0,0,1,1,0,0
3,0.1076594344458947,0,0,-0.48994662232693764,0,0,0,1,0,0,0,1,0,1,0
2,-0.44979901228146224,0,0,-0.40549388863535163,0,0,0,1,0,0,0,1,0,1,0
1,-0.13125132843725829,1,0,2.206732248156066,1,0,0,0,1,0,0,0,0,1,0
3,-0.13125132843725829,0,0,-0.507716774992647,1,0,1,1,0,0,0,1,1,0,0
3,-2.347809640622479,1,2,-0.2572951586532441,0,0,0,1,0,0,0,1,0,0,0
3,-0.13125132843725829,0,0,-0.5023366230791051,1,0,1,1,0,0,0,1,1,0,0
3,-0.13125132843725829,0,0,-0.5085326016646277,1,0,0,1,0,0,1,0,0,0,0
2,-0.7683466961256662,0,0,0.059155594806899775,0,0,0,1,0,0,0,1,0,0,0
3,0.1872963554069457,1,1,-0.356583416694062,0,0,0,1,0,0,1,0,0,1,0
